diferencia_nivel_dB,incremento_total_dB
12.144288577154308,0.25729260997093184
12.18436873747495,0.2549970764651371
12.224448897795591,0.2527214332160223
12.264529058116231,0.2504655181690127
12.304609218436873,0.24822917041208398
12.344689378757515,0.24601223017079996
12.384769539078157,0.24381453880330067
12.424849699398797,0.24163593879526993
12.464929859719438,0.2394762737548572
12.50501002004008,0.23733538840758062
12.54509018036072,0.23521312859118437
12.585170340681362,0.23310934125048477
12.625250501002004,0.23102387443217132
12.665330661322646,0.22895657727959304
12.705410821643286,0.22690730002751602
12.745490981963927,0.2248758939968516
12.785571142284569,0.2228622115893692
12.825651302605209,0.2208661062823836
12.86573146292585,0.21888743262342122
12.905811623246493,0.21692604622486433
12.945891783567134,0.2149818037585843
12.985971943887774,0.2130545629505473
13.026052104208416,0.21114418257541262
13.066132264529058,0.20925052245110753
13.1062124248497,0.20737344343339636
13.14629258517034,0.2055128074104261
13.186372745490981,0.20366847729726775
13.226452905811623,0.2018403170304422
13.266533066132263,0.20002819156243934
13.306613226452905,0.19823196685621902
13.346693386773547,0.19645150987971263
13.386773547094188,0.19468668860031527
13.426853707414828,0.1929373719793642
13.46693386773547,0.19120342996661713
13.507014028056112,0.18948473349472583
13.547094188376754,0.18778115447370447
13.587174348697394,0.1860925657853873
13.627254509018035,0.18441884127789582
13.667334669338677,0.18275985576009612
13.707414829659317,0.18111548499605484
13.747494989979959,0.17948560569949573
13.7875751503006,0.1778700955282617
13.827655310621243,0.1762688330787661
13.867735470941883,0.17468169788045992
13.907815631262524,0.1731085703902875
13.947895791583166,0.1715493319871536
13.987975951903808,0.17000386496639766
14.028056112224448,0.1684720525342574
14.06813627254509,0.1669537788023534
14.108216432865731,0.16544892878217204
14.148296593186371,0.16395738837955492
14.188376753507013,0.1624790443891906
14.228456913827655,0.16101378448912762
14.268537074148297,0.1595614972352785
14.308617234468937,0.15812207205594325
14.348697394789578,0.15669539924633738
14.38877755511022,0.1552813699631307
14.428857715430862,0.1538798762189974
14.468937875751502,0.15249081087717503
14.509018036072144,0.15111406764603014
14.549098196392785,0.1497495410736465
14.589178356713425,0.14839712654241705
14.629258517034067,0.14705672026364477
14.669338677354709,0.14572821927216878
14.70941883767535,0.14441152142099298
14.74949899799599,0.1431065253759312
14.789579158316633,0.14181313061027023
14.829659318637274,0.1405312373994393
14.869739478957916,0.13926074681570738
14.909819639278556,0.1380015607228779
14.949899799599198,0.136753581771019
14.98997995991984,0.13551671339119237
15.03006012024048,0.13429085979021183
15.070140280561121,0.13307592594540607
15.110220440881763,0.13187181759941294
15.150300601202405,0.1306784412549766
15.190380761523045,0.1294957041697724
15.230460921843687,0.12832351435124492
15.270541082164328,0.127161780551468
15.31062124248497,0.1260104122620168
15.35070140280561,0.12486931970886556
15.390781563126252,0.12373841384730272
15.430861723446894,0.12261760635686013
15.470941883767534,0.12150680963626981
15.511022044088175,0.12040593679843474
15.551102204408817,0.11931490166542254
15.591182364729459,0.1182336187634788
15.631262525050099,0.11716200331805675
15.67134268537074,0.11609997124887841
15.711422845691382,0.11504743916500289
15.751503006012024,0.1140043243599276
15.791583166332664,0.11297054480670052
15.831663326653306,0.11194601915306573
15.871743486973948,0.11093066671661728
15.911823647294588,0.10992440747998594
15.95190380761523,0.10892716208604042
15.991983967935871,0.10793885183311584
16.03206412825651,0.10695939867026266
16.072144288577153,0.10598872519251519
16.112224448897795,0.10502675463618548
16.152304609218437,0.10407341087418337
16.19238476953908,0.10312861841134915
16.23246492985972,0.10219230237982109
16.27254509018036,0.10126438853441433
16.312625250501,0.10034480324803435
16.352705410821642,0.09943347350710477
16.392785571142284,0.09853032690702256
16.432865731462925,0.09763529164763572
16.472945891783567,0.09674829652874305
16.51302605210421,0.09586927094562021
16.55310621242485,0.09499814488456854
16.59318637274549,0.0941348489184856
16.63326653306613,0.09327931420246051
16.673346693386772,0.09243147246939436
16.713426853707414,0.09159125602564264
16.753507014028056,0.09075859774668295
16.793587174348698,0.08993343107280793
16.83366733466934,0.08911569000483494
16.873747494989978,0.08830530909984974
16.91382765531062,0.08750222346696902
16.95390781563126,0.08670636876312457
16.993987975951903,0.08591768118887703
17.034068136272545,0.08513609748425119
17.074148296593187,0.08436155492459449
17.11422845691383,0.08359399131646074
17.154308617234467,0.0828333449935163
17.19438877755511,0.08207955481247517
17.23446893787575,0.08133256014905091
17.274549098196392,0.08059230089394046
17.314629258517034,0.07985871744882436
17.354709418837675,0.0791317507223993
17.394789579158317,0.07841134212642675
17.43486973947896,0.07769743357181114
