r_sobre_r0,plano,cilindrico,esferico
4.318864774624374,1.0,0.23154232701971394,0.053611849201704156
4.330550918196995,1.0,0.23091750192752508,0.05332289269644855
4.342237061769616,1.0,0.2302960399846213,0.0530362660325983
4.353923205342237,1.0,0.22967791411042943,0.052751944230117795
4.365609348914858,1.0,0.22906309751434034,0.0524699026428642
4.3772954924874785,1.0,0.22845156369183833,0.05219011695324606
4.3889816360601,1.0,0.2278432864206923,0.051912563166981625
4.400667779632721,1.0,0.2272382397572079,0.05163721760795429
4.412353923205343,1.0,0.22663639803253877,0.051364056913163335
4.424040066777963,1.0,0.2260377358490566,0.05109305802776789
4.435726210350584,1.0,0.22544222807677836,0.050824198200222145
4.447412353923205,1.0,0.22484984984984985,0.05055745497750002
4.459098497495827,1.0,0.22426057656308496,0.0502928062004073
4.470784641068447,1.0,0.22367438386855862,0.05003022999897932
4.482470784641068,1.0,0.2230912476722533,0.04976970478796266
4.494156928213689,1.0,0.22251114413075782,0.049511209262378876
4.505843071786311,1.0,0.22193404964801777,0.04925472239316882
4.517529215358932,1.0,0.22135994087213595,0.04900022342291553
4.529215358931553,1.0,0.22078879469222262,0.04874769186164443
4.540901502504173,1.0,0.22022058823529414,0.04849710748269897
4.552587646076795,1.0,0.21965529886321966,0.04824845031869034
4.564273789649416,1.0,0.2190929041697147,0.04800170065751978
4.575959933222037,1.0,0.2185333819773805,0.0477568390384717
4.587646076794657,1.0,0.21797671033478896,0.04751384624837649
4.599332220367279,1.0,0.21742286751361162,0.04727270331784151
4.6110183639399,1.0,0.21687183200579288,0.04703339151754885
4.6227045075125215,1.0,0.21632358252076558,0.04679589235461848
4.634390651085142,1.0,0.21577809798270892,0.04656018756903554
4.646076794657763,1.0,0.21523535752784767,0.04632625913014041
4.657762938230384,1.0,0.21469534050179212,0.04609408923318046
4.669449081803005,1.0,0.21415802645691812,0.04586366029592204
4.681135225375626,1.0,0.213623395149786,0.045634954955321626
4.6928213689482465,1.0,0.2130914265385984,0.04540795606425487
4.704507512520868,1.0,0.21256210078069554,0.04518264668830257
4.716193656093489,1.0,0.2120353982300885,0.04495901010259221
4.727879799666111,1.0,0.21151129943502822,0.04473702978869416
4.739565943238731,1.0,0.21098978513561112,0.04451668943157135
4.751252086811352,1.0,0.21047083626141955,0.04429797291658128
4.762938230383973,1.0,0.20995443392919733,0.04408086432652969
4.774624373956595,1.0,0.20944055944055942,0.04386534793877451
4.786310517529215,1.0,0.20892919427973491,0.043651408222379215
4.797996661101836,1.0,0.2084203201113431,0.04343902983531473
4.809682804674457,1.0,0.207913918778202,0.043228197621708785
4.821368948247079,1.0,0.20740997229916897,0.043018896609142036
4.8330550918197,1.0,0.20690846286701206,0.04281111200598971
4.844741235392321,1.0,0.2064093728463129,0.0426048291988082
4.856427378964941,1.0,0.20591268477139912,0.04240003374976559
4.868113522537563,1.0,0.20541838134430726,0.042196711394115245
4.879799666110184,1.0,0.20492644543277452,0.04199484803771192
4.891485809682805,1.0,0.2044368600682594,0.04179442975456907
4.903171953255425,1.0,0.2039496084439905,0.04159544278445704
4.914858096828047,1.0,0.2034646739130435,0.04139787353054111
4.926544240400668,1.0,0.20298203998644526,0.04120170855705886
4.9382303839732895,1.0,0.2025016903313049,0.04100693458703571
4.94991652754591,1.0,0.20202360876897132,0.04081353850003838
4.961602671118531,1.0,0.2015477792732167,0.04062150732996528
4.973288814691152,1.0,0.20107418596844578,0.040430828262873114
4.9849749582637735,1.0,0.20060281312793032,0.04024148863483933
4.996661101836394,1.0,0.20013364517206816,0.040053475929859285
5.008347245409015,1.0,0.19966666666666666,0.03986677777777777
5.020033388981636,1.0,0.19920186232125042,0.03968138195225441
5.031719532554257,1.0,0.19873921698739216,0.03949727636876175
5.043405676126878,1.0,0.1982787156570672,0.03931444908261611
5.055091819699499,1.0,0.19782034346103036,0.03913288828704002
5.06677796327212,1.0,0.19736408566721583,0.038952582311256104
5.078464106844741,1.0,0.19690992767915844,0.03877351961861141
5.090150250417362,1.0,0.19645785503443752,0.038595688804732076
5.101836393989983,1.0,0.19600785340314136,0.038419078595707354
5.113522537562605,1.0,0.19555990858635322,0.03824367784630283
5.125208681135225,1.0,0.195114006514658,0.038069475538201995
5.136894824707847,1.0,0.19467013324666882,0.03789646077827579
5.148580968280467,1.0,0.19422827496757458,0.03772462279687976
5.160267111853089,1.0,0.19378841798770624,0.037553950946177944
5.171953255425709,1.0,0.1933505487411233,0.0373844346984935
5.183639398998331,1.0,0.192914653784219,0.03721606364468508
5.195325542570951,1.0,0.19248071979434447,0.03704882749254895
5.207011686143573,1.0,0.19204873356845142,0.03688271606524604
5.218697829716194,1.0,0.19161868202175303,0.0367177192997537
5.230383973288815,1.0,0.19119055218640282,0.03655382724534162
5.242070116861436,1.0,0.19076433121019107,0.03639103006207148
5.253756260434057,1.0,0.190340006355259,0.03622931801932003
5.265442404006678,1.0,0.1899175649968294,0.03606868149432492
5.277128547579299,1.0,0.18949699462195507,0.03590911097075328
5.28881469115192,1.0,0.18907828282828282,0.03575059703729211
5.300500834724541,1.0,0.18866141732283465,0.03559313038626078
5.312186978297162,1.0,0.18824638592080453,0.035436701812244474
5.3238731218697835,1.0,0.18783317654437126,0.03528130221074894
5.335559265442404,1.0,0.18742177722152692,0.03512692257687566
5.347245409015025,1.0,0.18701217608492038,0.03497355400401726
5.358931552587646,1.0,0.1866043613707165,0.03482118768257296
5.370617696160267,1.0,0.18619832141746967,0.03466981489868335
5.382303839732888,1.0,0.18579404466501243,0.03451942703298463
5.393989983305509,1.0,0.1853915196533581,0.03437001555938146
5.40567612687813,1.0,0.18499073502161828,0.03422157204383859
5.417362270450751,1.0,0.18459167950693375,0.03407408814319054
5.429048414023372,1.0,0.18419434194341944,0.033927555603969324
5.440734557595993,1.0,0.18379871126112304,0.03378196626124968
5.452420701168615,1.0,0.18340477648499692,0.033637312037511684
5.464106844741235,1.0,0.1830125267338833,0.03349358494152035
5.475792988313857,1.0,0.1826219512195122,0.033350777067221886
5.487479131886477,1.0,0.18223303924551262,0.03320888059265655
